Country,Reporting Period,Channel,Period,iAPE,VNB ,pAPE,pVNB,iAPE Plan,VNB Plan,pAPE Plan,pVNB Plan,iAPE PY,VNB PY,pAPE PY,pVNB PY,Product 1,Product 2,Product 3,Product 4,Product 5,Product 6,Product 7,Product 8,Product 9,Product 10,iAPE Product 1,iAPE Product 2,iAPE Product 3,iAPE Product 4,iAPE Product 5,iAPE Product 6,iAPE Product 7,iAPE Product 8,iAPE Product 9,iAPE Product 10,iAPE Product Others,VNB Product 1,VNB Product 2,VNB Product 3,VNB Product 4,VNB Product 5,VNB Product 6,VNB Product 7,VNB Product 8,VNB Product 9,VNB Product 10,VNB Product Others,p% Product 1,p% Product 2,p% Product 3,p% Product 4,p% Product 5,p% Product 6,p% Product 7,p% Product 8,p% Product 9,p% Product 10,Product Type 1,Product Type 2,Product Type 3,Product Type 4,Product Type 5,Product Type 6,Product Type 7,Product Type 8,Product Type 9,Product Type 10,LCY,YTD ExR,iAPE Act USD,iAPE Fore USD,VNB Act USD,VNB Fore USD,pAPE Act USD,pAPE Fore USD,pVNB Act USD,pVNB Fore USD,iAPE Plan USD,VNB Plan USD,pAPE Plan USD,pVNB Plan USD,VNB Margin Act,VNB Margin Fore,Prot. Ratio Act,Prot. Ratio Fore,ExR Plan
HK,Dec-19,Agency,2019/1/1,66.96349751,56.72685522,30.93687301,30.63173334,55.40231672,35.78142617,24.69810693,19.20973633,46.34623186,30.68426854,20.93549018,16.531753,Crisis XDefender Supreme,MaxFocus,Mind+ Critical Illness,Noble Fortune,Crisis OneCover,MediSaver Supreme,Life Promise,CANsurance,i.PaySmart,Basic Plus II series,15.88043878,17.38783471,10.04190478,5.83328757,0,0,2.264512529,2.053873097,1.83057491,1.981366564,9.689704568,11.21239125,13.87629585,12.08125949,2.278153909,0,0,3.61748576,2.488662508,0.497652306,0.327879778,10.34707438,64%,22%,65%,9%,73%,53%,35%,99%,39%,12%,SPRO,TPAR,SPRO,UNLF,SPRO,SPRO,TPAR,SPRO,TPAR,UNLF,HKD,7.841997762,8.539086536,0,7.233724995,0,3.945024463,0,3.906113502,0,7.061269607,4.560500571,3.147882654,2.448365616,85%,,54%,,7.8459427
HK,Dec-19,Agency,2019/2/1,77.8083383,61.52017336,32.87553425,30.50890713,41.55173754,27.02062955,19.32175438,15.14650682,37.72695223,26.47068591,15.42062181,13.49872319,Crisis XDefender Supreme,MaxFocus,Mind+ Critical Illness,Noble Fortune,Crisis OneCover,MediSaver Supreme,Life Promise,CANsurance,i.PaySmart,Basic Plus II series,12.10062,24.51088055,12.20179732,6.000355522,0,0,3.781312057,1.726887526,3.008888741,6.073514324,8.404082262,8.484673444,17.64554042,14.02723832,2.710196286,0,0,5.799746464,2.052394491,0.785782089,1.367315666,8.64728618,64%,22%,65%,9%,73%,53%,35%,99%,39%,12%,SPRO,TPAR,SPRO,UNLF,SPRO,SPRO,TPAR,SPRO,TPAR,UNLF,HKD,7.847848015,9.914608202,0,7.83911376,0,4.189114543,0,3.88755071,0,5.295952205,3.443898405,2.46264281,1.930489095,79%,,50%,,7.8459427
HK,Dec-19,Agency,2019/3/1,119.2302484,95.86820404,56.36621988,50.16356424,110.8046334,71.85098911,49.90398332,38.89378023,93.49872109,65.71848565,37.87374695,31.93959748,Crisis XDefender Supreme,MaxFocus,Mind+ Critical Illness,Noble Fortune,Crisis OneCover,MediSaver Supreme,Life Promise,CANsurance,i.PaySmart,Basic Plus II series,47.12861937,32.62630099,10.53099844,4.469264943,0,0,3.317829566,2.627856017,2.777815132,3.914970363,11.8365936,30.70933415,24.30867152,12.35200486,2.475526429,0,0,5.169483841,2.917789388,0.751006807,0.705020699,16.47936634,64%,22%,65%,9%,73%,53%,35%,99%,39%,12%,SPRO,TPAR,SPRO,UNLF,SPRO,SPRO,TPAR,SPRO,TPAR,UNLF,HKD,7.849421956,15.18968519,0,12.21340942,0,7.180938953,0,6.39073355,0,14.12253921,9.157725446,6.360482765,4.957183823,80%,,52%,,7.8459427
HK,Dec-19,Agency,2019/4/1,61.69548401,47.46407267,29.30166565,26.01810488,71.0895241,46.32329317,32.61969398,25.53068702,36.24097582,28.53688704,15.3052286,15.78079233,Crisis XDefender Supreme,MaxFocus,Mind+ Critical Illness,Noble Fortune,Crisis OneCover,MediSaver Supreme,Life Promise,CANsurance,i.PaySmart,Basic Plus II series,18.79250212,11.26501792,8.35907339,6.393743065,0,0,1.631314716,2.863124628,1.480767296,2.691690786,8.218250093,12.32087029,8.903942283,9.878929417,2.588534849,0,0,2.462627667,2.642912225,0.120575547,0.513122205,8.032558191,64%,22%,65%,9%,73%,53%,35%,99%,39%,12%,SPRO,TPAR,SPRO,UNLF,SPRO,SPRO,TPAR,SPRO,TPAR,UNLF,HKD,7.844962516,7.864344015,0,6.050261244,0,3.735093136,0,3.316536545,0,9.060673372,5.904108013,4.15752386,3.253998658,77%,,55%,,7.8459427
HK,Dec-19,Agency,2019/5/1,90.36157169,70.25522177,45.30072329,38.67122037,141.5095941,92.48720502,65.50696231,51.24537647,73.24686797,53.95585557,33.01329231,29.28408509,Crisis XDefender Supreme,MaxFocus,Mind+ Critical Illness,Noble Fortune,Crisis OneCover,MediSaver Supreme,Life Promise,CANsurance,i.PaySmart,Basic Plus II series,25.53513458,17.23842396,13.82393559,11.9542123,0,0,1.579012515,4.331288272,1.65286643,1.028384053,13.21831399,15.49067718,12.28719998,15.45719199,7.034645185,0,0,2.353991642,3.459871034,0.22918422,0.232126376,13.71033417,64%,22%,65%,9%,73%,53%,35%,99%,39%,12%,SPRO,TPAR,SPRO,UNLF,SPRO,SPRO,TPAR,SPRO,TPAR,UNLF,HKD,7.848236819,11.5136143,0,8.951720417,0,5.772089239,0,4.927376844,0,18.03602186,11.78790217,8.349151251,6.531449238,78%,,55%,,7.8459427
HK,Dec-19,Agency,2019/6/1,124.3260221,91.50042516,58.87848444,47.32943831,133.6653613,87.08729331,61.23268317,47.82648443,58.60924078,43.78596882,27.89417937,24.7719363,Crisis XDefender Supreme,MaxFocus,Mind+ Critical Illness,Noble Fortune,Crisis OneCover,MediSaver Supreme,Life Promise,CANsurance,i.PaySmart,Basic Plus II series,41.26073853,34.53773262,12.80680163,9.369756778,0,0.234794868,2.403204935,5.612002279,2.49350774,1.201004625,14.40647811,24.68411311,23.64787349,14.7737664,4.778361093,0,0.084797998,3.775493825,4.780604155,0.478916697,0.294169248,14.20232915,64%,22%,65%,9%,73%,53%,35%,99%,39%,12%,SPRO,TPAR,SPRO,UNLF,SPRO,SPRO,TPAR,SPRO,TPAR,UNLF,HKD,7.826057697,15.88616222,0,11.6917647,0,7.523390028,0,6.047673061,0,17.03623981,11.09965961,7.804375524,6.095696369,74%,,52%,,7.8459427
HK,Dec-19,Agency,2019/7/1,89.03342278,62.24916588,42.93885274,35.07281147,74.82056479,48.77174987,34.08756043,26.7127937,40.52113111,33.63885853,17.59288251,17.9249201,Crisis XDefender Supreme,MaxFocus,Mind+ Critical Illness,Noble Fortune,Crisis OneCover,MediSaver Supreme,Life Promise,CANsurance,i.PaySmart,Basic Plus II series,20.76903092,14.88422171,13.32807676,9.390533202,0,3.394466031,4.385761041,4.215619544,4.728300059,2.43243625,11.50497726,12.71279045,10.51011335,13.4236457,3.17183091,0,1.060556402,5.61432935,4.195666098,0.216916208,0.788179301,10.55513812,64%,22%,65%,9%,73%,53%,35%,99%,39%,12%,SPRO,TPAR,SPRO,UNLF,SPRO,SPRO,TPAR,SPRO,TPAR,UNLF,HKD,7.811993504,11.397017,0,7.968409836,0,5.496529498,0,4.489610935,0,9.536210963,6.216174618,4.344609912,3.404663368,70%,,56%,,7.8459427
HK,Dec-19,Agency,2019/8/1,102.1095695,76.47438989,53.05603078,43.72574825,116.0095941,76.03862275,53.7730044,42.21441585,68.11153327,55.53919274,33.39276081,30.16806761,Crisis XDefender Supreme,MaxFocus,Mind+ Critical Illness,Noble Fortune,Crisis OneCover,MediSaver Supreme,Life Promise,CANsurance,i.PaySmart,Basic Plus II series,33.35577044,12.1799334,16.21047311,2.316135201,0,9.968722451,4.418307809,3.404622072,3.404130905,2.746978363,14.10449576,18.39235469,8.709552812,17.13622619,1.069543352,0,10.87702538,5.767095412,3.765121476,0.094986985,0.318405793,10.3440778,64%,22%,65%,9%,73%,53%,35%,99%,39%,12%,SPRO,TPAR,SPRO,UNLF,SPRO,SPRO,TPAR,SPRO,TPAR,UNLF,HKD,7.841198315,13.02218939,0,9.752895771,0,6.766316659,0,5.576411473,0,14.7859344,9.691457821,6.853606565,5.380413478,75%,,57%,,7.8459427
HK,Dec-19,Agency,2019/9/1,102.4804372,85.36928763,54.91709146,48.0382974,155.4343206,99.09604155,72.14401879,53.60099274,94.95552622,78.16485667,47.8059755,42.69375605,Crisis XDefender Supreme,MaxFocus,Mind+ Critical Illness,Noble Fortune,Crisis OneCover,MediSaver Supreme,Life Promise,CANsurance,i.PaySmart,Basic Plus II series,32.70166901,8.155549808,11.8997242,6.664009494,0,20.70492143,4.59315685,3.322026351,2.982026858,1.702683102,9.754670096,17.82722737,6.01676507,12.14581216,4.687317456,0,25.29433301,6.17464125,3.58097324,0.162070647,0.208582654,9.271564773,64%,22%,65%,9%,73%,53%,35%,99%,39%,12%,SPRO,TPAR,SPRO,UNLF,SPRO,SPRO,TPAR,SPRO,TPAR,UNLF,HKD,7.835798548,13.07849309,0,10.89477826,0,7.008486898,0,6.130619248,0,19.81078968,12.63022754,9.195073371,6.83168292,83%,,56%,,7.8459427
HK,Dec-19,Agency,2019/10/1,106.3280559,67.55029687,52.35891287,38.39765884,133.5319328,85.13715233,61.97072523,46.10104002,97.76294271,87.62230658,45.73472846,45.772605,Crisis XDefender Supreme,MaxFocus,Mind+ Critical Illness,Noble Fortune,Crisis OneCover,MediSaver Supreme,Life Promise,CANsurance,i.PaySmart,Basic Plus II series,26.79093792,16.30117326,11.31126374,4.43730705,8.3199539,10.53028873,3.703040866,3.2570688,3.493620843,3.36217356,14.82122727,11.92431069,9.773566031,10.25900933,1.19930122,6.338218388,11.09625126,4.226823092,3.348569795,-1.679328369,0.769553524,10.29402191,64%,22%,65%,9%,73%,53%,35%,99%,39%,12%,SPRO,TPAR,SPRO,UNLF,SPRO,SPRO,TPAR,SPRO,TPAR,UNLF,HKD,7.842299053,13.55827611,0,8.613583391,0,6.676474911,0,4.896224765,0,17.01923375,10.85110554,7.898442239,5.87578087,64%,,57%,,7.8459427
HK,Dec-19,Agency,2019/11/1,76.48304159,52.58140869,39.08177614,32.7762639,156.4995604,99.96775268,73.20484072,54.580659,80.03894663,73.83391033,33.74582113,36.40119307,Crisis XDefender Supreme,MaxFocus,Mind+ Critical Illness,Noble Fortune,Crisis OneCover,MediSaver Supreme,Life Promise,CANsurance,i.PaySmart,Basic Plus II series,10.96871092,12.2242455,1.106874513,4.924978484,22.42583936,2.27053622,2.766052065,2.679498406,3.216567185,0.824965391,13.07477354,5.018227488,8.191481277,1.149845676,1.311025391,21.68842934,2.060344911,3.209268155,2.646187584,-1.437071242,0.167165762,8.576504339,64%,22%,65%,9%,73%,53%,35%,99%,39%,12%,SPRO,TPAR,SPRO,UNLF,SPRO,SPRO,TPAR,SPRO,TPAR,UNLF,HKD,7.828387986,9.769960524,0,6.716760689,0,4.992314664,0,4.186847146,0,19.94655919,12.74133097,9.330279803,6.956545705,69%,,62%,,7.8459427
HK,Dec-19,Agency,2019/12/1,134.1869803,151.7301954,65.32098441,81.8050202,194.7387781,124.2475964,90.56092935,66.59608216,101.7521799,114.9448492,45.37441027,58.48341147,Crisis XDefender Supreme,MaxFocus,Mind+ Critical Illness,Noble Fortune,Crisis OneCover,MediSaver Supreme,Life Promise,CANsurance,i.PaySmart,Basic Plus II series,16.91509347,24.61762595,1.836257596,4.89886663,41.56964097,1.921788231,7.561928252,3.490435894,4.408780064,1.705924942,25.26063833,23.10235626,21.71837641,4.102731464,1.946867246,43.5105302,10.22833201,11.19605117,4.0184099,6.454666618,0.358670794,25.09320332,64%,22%,65%,9%,73%,53%,35%,99%,39%,12%,SPRO,TPAR,SPRO,UNLF,SPRO,SPRO,TPAR,SPRO,TPAR,UNLF,HKD,7.805325979,17.1917202,0,19.43931564,0,8.368770835,0,10.48066672,0,24.82031612,15.83590413,11.54238985,8.487964379,113%,,54%,,7.8459427
HK,Dec-19,Banca,2019/1/1,49.08166587,21.28200208,8.653939196,5.915794127,29.18171219,17.18802487,6.409947927,4.381585651,19.10995961,11.95190213,5.455120761,3.507669249,MaxFocus,Noble Fortune,Easy Fortune,FlexiGrowth Premier,i.ULife Select Insurance Plan,Wealth ICON Insurance Plan,Crisis XDefender,Crisis XDefender Supreme,Journey Annuity,The One Medical Solution,18.61525243,2.960779974,22.76730612,1.293461873,1.711006529,0.887349731,0.538545839,0.248587159,0,0.048484209,0.010892,13.72412402,1.8394827,3.582153829,0.530209227,0.681797094,0.318283181,0.281868195,0.213931857,0,0.0989223,0.01122968,40%,8%,2%,11%,8%,50%,65%,63%,24%,100%,TPAR,UNLF,NPAR,UNLF,UNLF,TPAR,SPRO,SPRO,TPAR,SPRO,HKD,7.841997762,6.258821713,0,2.713849548,0,1.103537575,0,0.754373351,0,3.719337918,2.190689574,0.816976133,0.558452415,43%,,28%,,7.8459427
HK,Dec-19,Banca,2019/2/1,39.19327966,21.22114117,9.430005409,7.565187225,14.63584282,8.610179747,3.212017097,2.193089732,10.17254307,7.637506053,2.744054962,2.215478047,MaxFocus,Noble Fortune,Easy Fortune,FlexiGrowth Premier,i.ULife Select Insurance Plan,Wealth ICON Insurance Plan,Crisis XDefender,Crisis XDefender Supreme,Journey Annuity,The One Medical Solution,19.13747445,2.065688762,16.20309097,0.255493167,0.492488612,0.7635,0.189027296,-0.04000019,0.109073596,0.017443,0,16.03336141,1.814632695,2.544927405,0.103548723,0.204575041,0.38442329,0.08779185,-0.039389458,0.072531597,0.014738616,0,40%,8%,2%,11%,8%,50%,65%,63%,24%,100%,TPAR,UNLF,NPAR,UNLF,UNLF,TPAR,SPRO,SPRO,TPAR,SPRO,HKD,7.847848015,4.994143564,0,2.704071374,0,1.20160398,0,0.963982382,0,1.865402716,1.097405382,0.409385745,0.279518958,54%,,36%,,7.8459427
HK,Dec-19,Banca,2019/3/1,31.87907693,19.23857105,8.464041785,6.347406935,29.22325738,17.20295537,6.416452253,4.383706841,17.99254281,11.17189559,5.392160972,3.502695943,MaxFocus,Noble Fortune,Easy Fortune,FlexiGrowth Premier,i.ULife Select Insurance Plan,Wealth ICON Insurance Plan,Crisis XDefender,Crisis XDefender Supreme,Journey Annuity,The One Medical Solution,16.77623557,2.278931324,4.303609738,7.457153252,0.716001335,0.220808,0.11813471,0,0,0.008203,0,13.26030256,1.529121806,0.679191632,2.936553641,0.311352477,0.40024549,0.069005256,0,0,0.015682859,0.03711533,40%,8%,2%,11%,8%,50%,65%,63%,24%,100%,TPAR,UNLF,NPAR,UNLF,UNLF,TPAR,SPRO,SPRO,TPAR,SPRO,HKD,7.849421956,4.061327969,0,2.450953861,0,1.078301285,0,0.808646416,0,3.724633036,2.192592531,0.817805138,0.55872277,60%,,33%,,7.8459427
HK,Dec-19,Banca,2019/4/1,23.89136902,15.59873582,6.336665554,4.388339532,43.82059146,25.45879486,9.555738839,6.422078528,49.21505839,27.69206151,6.169268989,3.827942792,MaxFocus,Noble Fortune,Easy Fortune,FlexiGrowth Premier,i.ULife Select Insurance Plan,Wealth ICON Insurance Plan,Crisis XDefender,Crisis XDefender Supreme,Journey Annuity,The One Medical Solution,14.52135764,3.523604776,0,3.857754143,1.36870344,0.569542,0.05040702,0,0,0,0,10.71972218,2.575482711,0,1.495158872,0.481144048,0.307211962,0.020016056,0,0,0,0,40%,8%,2%,11%,8%,50%,65%,63%,24%,100%,TPAR,UNLF,NPAR,UNLF,UNLF,TPAR,SPRO,SPRO,TPAR,SPRO,HKD,7.844962516,3.045440813,0,1.988376081,0,0.807736881,0,0.55938311,0,5.585127643,3.244835685,1.217921059,0.818522232,65%,,28%,,7.8459427
HK,Dec-19,Banca,2019/5/1,40.96423767,24.37184476,10.04866472,6.889727674,43.84828372,25.46874689,9.560074347,6.423492423,34.63670064,21.40596987,5.964846477,4.080044591,MaxFocus,Noble Fortune,Easy Fortune,FlexiGrowth Premier,i.ULife Select Insurance Plan,Wealth ICON Insurance Plan,Crisis XDefender,Crisis XDefender Supreme,Journey Annuity,The One Medical Solution,20.12101947,7.325685683,0,6.060710069,6.225650307,1.060024661,0.115491964,0,0,0.05565551,0,15.05201661,4.322042091,0,1.438417818,2.630976467,0.762309691,0.053728786,0,0,0.11235329,0,40%,8%,2%,11%,8%,50%,65%,63%,24%,100%,TPAR,UNLF,NPAR,UNLF,UNLF,TPAR,SPRO,SPRO,TPAR,SPRO,HKD,7.848236819,5.219546582,0,3.105391099,0,1.280372261,0,0.877869493,0,5.588657144,3.246104116,1.218473638,0.818702439,59%,,28%,,7.8459427
HK,Dec-19,Banca,2019/6/1,47.53803786,27.36290394,11.98916916,8.283045539,58.41274959,33.93977489,12.73868279,8.562020536,41.8566106,25.71611245,9.715594449,6.513890055,MaxFocus,Noble Fortune,Easy Fortune,FlexiGrowth Premier,i.ULife Select Insurance Plan,Wealth ICON Insurance Plan,Crisis XDefender,Crisis XDefender Supreme,Journey Annuity,The One Medical Solution,23.78895314,6.355169212,4.78256622,5.505194533,6.026747839,0.985448155,0.09293992,0.0147,0,0,-0.01368116,17.88256652,3.772925601,0.758374953,1.925481452,2.397001458,0.593078177,0.03596246,0.007555738,0,0,-0.010042413,40%,8%,2%,11%,8%,50%,65%,63%,24%,100%,TPAR,UNLF,NPAR,UNLF,UNLF,TPAR,SPRO,SPRO,TPAR,SPRO,HKD,7.826057697,6.074327547,0,3.496384131,0,1.531955121,0,1.058393109,0,7.444962553,4.325773993,1.623601303,1.091267278,58%,,30%,,7.8459427
HK,Dec-19,Banca,2019/7/1,36.0098925,22.80014575,11.29150098,8.0018526,42.8449805,24.89238978,9.343104141,6.279272745,18.81733352,14.08527484,6.075527438,4.498128189,MaxFocus,Noble Fortune,Easy Fortune,FlexiGrowth Premier,i.ULife Select Insurance Plan,Wealth ICON Insurance Plan,Crisis XDefender,Crisis XDefender Supreme,Journey Annuity,The One Medical Solution,21.0675035,6.738044644,2.616855055,1.174186172,2.864264594,1.0550001,0.36587846,0.02579168,0.080167292,0.017422,0.004779,15.73754397,4.573129486,0.399789022,0.373106629,0.98769294,0.5131098,0.142290228,0.016189156,0.021360061,0.030862997,0.005071462,40%,8%,2%,11%,8%,50%,65%,63%,24%,100%,TPAR,UNLF,NPAR,UNLF,UNLF,TPAR,SPRO,SPRO,TPAR,SPRO,HKD,7.811993504,4.609565084,0,2.918607874,0,1.445405833,0,1.02430354,0,5.460781724,3.17264486,1.190819829,0.800321005,63%,,35%,,7.8459427
HK,Dec-19,Banca,2019/8/1,23.16255013,13.93963434,5.969114346,3.963029317,42.85960135,24.89764421,9.345393186,6.280019248,22.71010875,13.8417009,6.019580824,3.640280904,MaxFocus,Noble Fortune,Easy Fortune,FlexiGrowth Premier,i.ULife Select Insurance Plan,Wealth ICON Insurance Plan,Crisis XDefender,Crisis XDefender Supreme,Journey Annuity,The One Medical Solution,10.74985023,5.921652621,0,1.655303054,2.75704003,1.807084389,0.28378048,-0.01806168,0,0,0.005901,7.933328012,3.488084249,0,0.503068999,0.938643921,0.975965631,0.109020679,-0.015930417,0,0,0.007453263,40%,8%,2%,11%,8%,50%,65%,63%,24%,100%,TPAR,UNLF,NPAR,UNLF,UNLF,TPAR,SPRO,SPRO,TPAR,SPRO,HKD,7.841198315,2.953955403,0,1.777742862,0,0.761250271,0,0.505411183,0,5.462645216,3.173314561,1.191111577,0.80041615,60%,,28%,,7.8459427
HK,Dec-19,Banca,2019/9/1,18.96884256,11.04880954,4.457118848,2.984688706,48.20357419,28.00500626,10.51145732,7.064333536,34.05176114,22.29239237,6.884024809,4.688551002,MaxFocus,Noble Fortune,Easy Fortune,FlexiGrowth Premier,i.ULife Select Insurance Plan,Wealth ICON Insurance Plan,Crisis XDefender,Crisis XDefender Supreme,Journey Annuity,The One Medical Solution,8.606527804,3.834378709,0,4.164589439,1.744854286,0.520412177,0.0596096,0.021951547,0,0.016519,0,6.356408984,2.46142895,0,1.333200214,0.542769985,0.279037684,0.021993825,0.017138667,0,0.036831234,0,40%,8%,2%,11%,8%,50%,65%,63%,24%,100%,TPAR,UNLF,NPAR,UNLF,UNLF,TPAR,SPRO,SPRO,TPAR,SPRO,HKD,7.835798548,2.420792526,0,1.410042573,0,0.568814885,0,0.380904216,0,6.143758122,3.569361558,1.339731594,0.900380465,58%,,27%,,7.8459427
HK,Dec-19,Banca,2019/10/1,19.74787107,12.2314726,6.588127261,4.305661249,45.90550955,26.6704799,10.01049585,6.727801075,18.58208642,13.28827247,4.594286771,3.410787187,MaxFocus,Noble Fortune,Easy Fortune,FlexiGrowth Premier,i.ULife Select Insurance Plan,Wealth ICON Insurance Plan,Crisis XDefender,Crisis XDefender Supreme,Journey Annuity,The One Medical Solution,11.1520093,2.817170714,0,1.8026651,1.622348586,1.875848355,0.303257261,0,0.160005758,0.014566,0,7.907197095,1.787071398,0,1.017190179,0.492069148,0.875371151,0.097818303,0,0.029575503,0.025179824,0,40%,8%,2%,11%,8%,50%,65%,63%,24%,100%,TPAR,UNLF,NPAR,UNLF,UNLF,TPAR,SPRO,SPRO,TPAR,SPRO,HKD,7.842299053,2.518122676,0,1.559679441,0,0.840076005,0,0.549030485,0,5.850859648,3.399270287,1.275881846,0.857487919,62%,,35%,,7.8459427
HK,Dec-19,Banca,2019/11/1,15.12596418,7.619711734,3.654880675,2.104060501,45.91924617,26.67541656,10.01264646,6.728502431,105.5116749,21.93186213,9.925054731,5.240796939,MaxFocus,Noble Fortune,Easy Fortune,FlexiGrowth Premier,i.ULife Select Insurance Plan,Wealth ICON Insurance Plan,Crisis XDefender,Crisis XDefender Supreme,Journey Annuity,The One Medical Solution,6.681841861,1.7062456,0,1.791464669,3.701370941,1.077148501,0.151380605,0.016512,0,0,0,4.520392611,0.954272462,0,0.497710517,1.155452575,0.431977606,0.05345375,0.006452213,0,0,0,40%,8%,2%,11%,8%,50%,65%,63%,24%,100%,TPAR,UNLF,NPAR,UNLF,UNLF,TPAR,SPRO,SPRO,TPAR,SPRO,HKD,7.828387986,1.932193985,0,0.97334365,0,0.46687526,0,0.26877315,0,5.852610442,3.399899487,1.27615595,0.85757731,50%,,28%,,7.8459427
HK,Dec-19,Banca,2019/12/1,29.58707674,19.77612505,5.460450929,6.089428794,42.08340032,23.88164212,9.06564304,5.912735541,37.01659386,21.61139621,8.125870429,5.714721769,MaxFocus,Noble Fortune,Easy Fortune,FlexiGrowth Premier,i.ULife Select Insurance Plan,Wealth ICON Insurance Plan,Crisis XDefender,Crisis XDefender Supreme,Journey Annuity,The One Medical Solution,8.948457752,6.895762729,0,7.820396729,5.122459901,0.560846137,0.11512384,0.11837669,0,0.005652964,0,6.736431387,3.719587404,0,2.123114464,1.627979101,5.325898343,0.141982671,0.088163797,0,0.01296788,0,40%,8%,2%,11%,8%,50%,65%,63%,24%,100%,TPAR,UNLF,NPAR,UNLF,UNLF,TPAR,SPRO,SPRO,TPAR,SPRO,HKD,7.805325979,3.790626659,0,2.533670612,0,0.699580126,0,0.78016329,0,5.363714971,3.043820613,1.155456188,0.753604222,67%,,31%,,7.8459427
HK,Dec-19,IFA/Broker,2019/1/1,56.68025523,23.59028322,12.665534,5.612689478,39.83002949,17.32885297,6.58297857,3.340385469,53.31357116,26.14149608,6.718985808,3.910860239,MaxFocus,Noble Fortune,FlexiGrowth Premier,Regal Fortune,Altitude II,Crisis XDefender Supreme,Wealth ICON Insurance Plan,CANsurance,The One Medical Solution,Crisis Xdefender Light,51.49508947,1.5195405,0.778107082,0,1.434648364,0.862947805,0.364847711,0.06775,0.055089193,0.04983044,0.052404663,21.28972293,1.017006609,0.167591258,0,0.105890616,0.567927018,0.129735001,0.062910874,0.041782082,0.062383535,0.145333296,25%,14%,8%,80%,1%,65%,37%,99%,100%,57%,TPAR,UNLF,UNLF,TPAR,LINK,SPRO,TPAR,SPRO,SPRO,SPRO,HKD,7.841997762,7.227782632,0,3.008198158,0,1.615090234,0,0.715721892,0,5.07651292,2.208638737,0.839029652,0.42574686,42%,,24%,,7.8459427
HK,Dec-19,IFA/Broker,2019/2/1,29.20180347,25.41172138,7.943608564,6.980662796,19.92188388,8.664775504,3.291565795,1.670196622,32.69451312,14.85805977,4.616111496,2.36928671,MaxFocus,Noble Fortune,FlexiGrowth Premier,Regal Fortune,Altitude II,Crisis XDefender Supreme,Wealth ICON Insurance Plan,CANsurance,The One Medical Solution,Crisis Xdefender Light,25.62942964,1.561239633,0.470986335,0,0.320196,0.754532227,0.376789068,0.02762476,0.025403311,0.002816498,0.032786006,23.59212632,0.924890443,0.093786739,0,0.033936323,0.498261076,0.167378437,0.022843882,0.04986253,0.00698457,0.021651055,25%,14%,8%,80%,1%,65%,37%,99%,100%,57%,TPAR,UNLF,UNLF,TPAR,LINK,SPRO,TPAR,SPRO,SPRO,SPRO,HKD,7.847848015,3.720995032,0,3.238049632,0,1.012202141,0,0.889500253,0,2.539131962,1.104363852,0.419524577,0.212873926,87%,,27%,,7.8459427
HK,Dec-19,IFA/Broker,2019/3/1,41.14171867,26.16249603,10.81142861,7.648168446,39.83387261,17.32904824,6.583021376,3.340387644,38.13609867,17.83687193,4.470941552,2.416183203,MaxFocus,Noble Fortune,FlexiGrowth Premier,Regal Fortune,Altitude II,Crisis XDefender Supreme,Wealth ICON Insurance Plan,CANsurance,The One Medical Solution,Crisis Xdefender Light,33.38708126,2.190675879,1.184234356,0,2.41472455,1.745167888,0,0.0294884,0.068234793,0.034148128,0.087963418,22.64725603,1.479926436,0.27324881,0,0.13781407,1.199972719,0,0.024501044,0.105550437,0.040340329,0.253886154,25%,14%,8%,80%,1%,65%,37%,99%,100%,57%,TPAR,UNLF,UNLF,TPAR,LINK,SPRO,TPAR,SPRO,SPRO,SPRO,HKD,7.849421956,5.241369225,0,3.333047475,0,1.377353475,0,0.974360722,0,5.077002743,2.208663624,0.839035107,0.425747137,64%,,29%,,7.8459427
HK,Dec-19,IFA/Broker,2019/4/1,40.57576824,22.60833254,8.854276468,5.161338535,63.73546348,27.72654158,10.53284832,5.344620948,31.02176235,12.77832829,4.122631475,1.940369439,MaxFocus,Noble Fortune,FlexiGrowth Premier,Regal Fortune,Altitude II,Crisis XDefender Supreme,Wealth ICON Insurance Plan,CANsurance,The One Medical Solution,Crisis Xdefender Light,35.02106791,2.558861201,0.574313656,0,1.291040431,1.006175909,0,0.07101516,0.03227708,0.007887,0.013129896,20.2301718,1.178110837,0.278523311,0,0.163527249,0.642097576,0,0.062983911,0.034421973,0.007926291,0.01056959,25%,14%,8%,80%,1%,65%,37%,99%,100%,57%,TPAR,UNLF,UNLF,TPAR,LINK,SPRO,TPAR,SPRO,SPRO,SPRO,HKD,7.844962516,5.172206771,0,2.881891723,0,1.128657587,0,0.657917552,0,8.123365912,3.533870006,1.342457971,0.681195511,56%,,23%,,7.8459427
